Year,Week,Date,Day,Home,Opp,Score Rslt,Team Pts,OT,Passing Cmp,Passing Att,Passing Cmp%,Passing Yds,Passing TD,Passing Y/A,Passing AY/A,Passing Rate,Passing Sk,Rushing Att,Rushing Yds,Rushing TD,Rushing Y/A,Total Offense Ply,Total Offense Tot,Total Offense Y/P,Kicking FGA,Kicking FGM,Kicking XPA,Kicking XPM,Punting Pnt,Punting Yds,First Downs Pass,First Downs Rsh,First Downs Pen,First Downs 1stD,Downs 3DConv,Downs 3DAtt,Downs 4DConv,Downs 4DAtt,Penalties Pen,Penalties Yds,Turnovers FL,Turnovers Int,Turnovers TO,Unnamed: 47_level_0 ToP,Opp Pts,Team
2009,8,2009-11-01,6,0,DET,W,17,0,18,36,50.0,212.0,1,5.9,5.19,66.0,0,26,150.0,1,5.8,62,362.0,5.84,1,1,2,2,5,223.0,11,7,3,21,3,12,1,1,5,27.0,0,1,1,27:57,10,ram
2009,10,2009-11-15,6,1,NOR,L,23,0,26,40,65.0,293.0,2,7.3,7.2,93.0,2,29,141.0,1,4.9,71,434.0,6.11,1,1,2,2,4,144.0,15,7,1,23,5,13,1,3,4,20.0,0,1,1,32:02,28,ram
2009,11,2009-11-22,6,1,ARI,L,13,0,19,37,51.4,191.0,0,5.2,3.95,55.1,3,27,123.0,1,4.6,67,314.0,4.69,2,2,1,1,4,225.0,11,4,1,16,4,16,2,5,7,50.0,0,1,1,28:22,21,ram
2009,12,2009-11-29,6,1,SEA,L,17,0,28,46,60.9,251.0,1,5.5,3.93,64.7,4,28,113.0,1,4.0,78,364.0,4.67,2,1,2,2,5,262.0,15,5,3,23,8,18,0,2,4,35.0,0,2,2,33:32,27,ram
2009,13,2009-12-06,6,0,CHI,L,9,0,17,32,53.1,98.0,0,3.1,1.66,46.1,3,30,135.0,0,4.5,65,233.0,3.58,3,3,0,0,7,317.0,6,6,2,14,2,14,0,1,6,85.0,1,1,2,32:00,17,ram
2009,14,2009-12-13,6,0,TEN,L,7,0,28,44,63.6,160.0,1,3.6,-1.02,38.3,1,20,80.0,0,4.0,65,240.0,3.69,0,0,1,1,7,315.0,9,5,1,15,5,15,2,3,10,82.0,0,5,5,31:57,47,ram
2009,15,2009-12-20,6,1,HOU,L,13,0,18,27,66.7,149.0,1,5.5,4.59,77.5,3,26,88.0,0,3.4,56,237.0,4.23,2,2,1,1,4,174.0,8,7,0,15,8,15,1,1,3,15.0,1,1,2,29:20,16,ram
2009,16,2009-12-27,6,0,ARI,L,10,0,20,32,62.5,150.0,1,4.7,1.09,45.1,4,21,88.0,0,4.2,57,238.0,4.18,1,1,1,1,5,246.0,10,4,0,14,6,14,0,1,4,20.0,1,3,4,25:49,31,ram
2009,17,2010-01-03,6,1,SFO,L,6,0,11,28,39.3,22.0,0,0.8,0.79,47.3,8,26,87.0,0,3.3,62,109.0,1.76,3,2,0,0,11,551.0,4,2,0,6,2,18,1,2,7,50.0,0,0,0,26:52,28,ram
2010,1,2010-09-12,6,1,ARI,L,13,0,32,55,58.2,240.0,1,4.4,2.27,52.1,2,24,85.0,0,3.5,81,325.0,4.01,3,2,1,1,6,325.0,12,6,2,20,8,20,2,3,5,40.0,1,3,4,32:51,17,ram
